symbol,company_name,isin,parent_sector,parent_sector_id,major_industry,major_industry_id,sub_industry,sub_industry_id,primary_business,classification_confidence,classification_rationale,classification_source,effective_from,effective_to,last_verified,verification_status
GROWWMETAL,GROWWMETAL,,STEEL,SEC_STEEL,Secondary & Sponge Iron Re-Rolling,IND_SECONDARY_SPONGE_IRON_RE_ROLLING,"Sponge Iron, MS Billets, TMT Rebars & Wire Rods",SUB_SPONGE_IRON_MS_BILLETS_TMT_REBARS_WIRE_RODS,"Direct reduced iron (DRI) sponge iron production, induction furnace billet casting and TMT rebars.",HIGH,"Classified into Parent Sector 'STEEL' and Major Industry 'Secondary & Sponge Iron Re-Rolling' (Sponge Iron, MS Billets, TMT Rebars & Wire Rods) based on primary economic business exposure: Direct reduced iron (DRI) sponge iron production, induction furnace billet casting and TMT rebars.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
GROWWMOM50,GROWWMOM50,,CAPITAL MARKETS,SEC_CAPITAL_MARKETS,Exchange Traded Funds (ETF),IND_EXCHANGE_TRADED_FUNDS_ETF,"Passive Equity, Debt & Commodity Index Tracking ETFs",SUB_PASSIVE_EQUITY_DEBT_COMMODITY_INDEX_TRACKING_ETFS,"Passive exchange-traded fund tracking benchmark equities, sovereign debt, liquid debt or physical gold/silver.",HIGH,"Classified into Parent Sector 'CAPITAL MARKETS' and Major Industry 'Exchange Traded Funds (ETF)' (Passive Equity, Debt & Commodity Index Tracking ETFs) based on primary economic business exposure: Passive exchange-traded fund tracking benchmark equities, sovereign debt, liquid debt or physical gold/silver.",EXCHANGE_SECURITY_MASTER,2024-01-01,9999-12-31,2026-08-23,VERIFIED
GROWWN200,GROWWN200,,INDUSTRIAL MANUFACTURING,SEC_INDUSTRIAL_MANUFACTURING,Specialized Industrial Tools & Engineering Supplies,IND_SPECIALIZED_INDUSTRIAL_TOOLS_ENGINEERING_SUPPLIES,"Precision Machine Tools, Specialized Fasteners & Industrial Supplies",SUB_PRECISION_MACHINE_TOOLS_SPECIALIZED_FASTENERS_INDUSTRIAL_SUPPLIES,"Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",MEDIUM,"Classified into Parent Sector 'INDUSTRIAL MANUFACTURING' and Major Industry 'Specialized Industrial Tools & Engineering Supplies' (Precision Machine Tools, Specialized Fasteners & Industrial Supplies) based on primary economic business exposure: Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",BUSINESS_NAME_AND_SECTOR_EVALUATION,2024-01-01,9999-12-31,2026-08-23,VERIFIED
GROWWNET,GROWWNET,,INDUSTRIAL MANUFACTURING,SEC_INDUSTRIAL_MANUFACTURING,Specialized Industrial Tools & Engineering Supplies,IND_SPECIALIZED_INDUSTRIAL_TOOLS_ENGINEERING_SUPPLIES,"Precision Machine Tools, Specialized Fasteners & Industrial Supplies",SUB_PRECISION_MACHINE_TOOLS_SPECIALIZED_FASTENERS_INDUSTRIAL_SUPPLIES,"Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",MEDIUM,"Classified into Parent Sector 'INDUSTRIAL MANUFACTURING' and Major Industry 'Specialized Industrial Tools & Engineering Supplies' (Precision Machine Tools, Specialized Fasteners & Industrial Supplies) based on primary economic business exposure: Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",BUSINESS_NAME_AND_SECTOR_EVALUATION,2024-01-01,9999-12-31,2026-08-23,VERIFIED
GROWWNIFTY,GROWWNIFTY,,CAPITAL MARKETS,SEC_CAPITAL_MARKETS,Exchange Traded Funds (ETF),IND_EXCHANGE_TRADED_FUNDS_ETF,"Passive Equity, Debt & Commodity Index Tracking ETFs",SUB_PASSIVE_EQUITY_DEBT_COMMODITY_INDEX_TRACKING_ETFS,"Passive exchange-traded fund tracking benchmark equities, sovereign debt, liquid debt or physical gold/silver.",HIGH,"Classified into Parent Sector 'CAPITAL MARKETS' and Major Industry 'Exchange Traded Funds (ETF)' (Passive Equity, Debt & Commodity Index Tracking ETFs) based on primary economic business exposure: Passive exchange-traded fund tracking benchmark equities, sovereign debt, liquid debt or physical gold/silver.",EXCHANGE_SECURITY_MASTER,2024-01-01,9999-12-31,2026-08-23,VERIFIED
GROWWNXT50,GROWWNXT50,,CAPITAL MARKETS,SEC_CAPITAL_MARKETS,Exchange Traded Funds (ETF),IND_EXCHANGE_TRADED_FUNDS_ETF,"Passive Equity, Debt & Commodity Index Tracking ETFs",SUB_PASSIVE_EQUITY_DEBT_COMMODITY_INDEX_TRACKING_ETFS,"Passive exchange-traded fund tracking benchmark equities, sovereign debt, liquid debt or physical gold/silver.",HIGH,"Classified into Parent Sector 'CAPITAL MARKETS' and Major Industry 'Exchange Traded Funds (ETF)' (Passive Equity, Debt & Commodity Index Tracking ETFs) based on primary economic business exposure: Passive exchange-traded fund tracking benchmark equities, sovereign debt, liquid debt or physical gold/silver.",EXCHANGE_SECURITY_MASTER,2024-01-01,9999-12-31,2026-08-23,VERIFIED
GROWWPOWER,GROWWPOWER,,POWER,SEC_POWER,Regional Thermal & Hydro Generation,IND_REGIONAL_THERMAL_HYDRO_GENERATION,Pit-Head Thermal Power Stations & Run-of-the-River Hydro Projects,SUB_PIT_HEAD_THERMAL_POWER_STATIONS_RUN_OF_THE_RIVER_HYDRO_PROJECTS,Development and long-term PPA-backed power generation from pit-head thermal stations and run-of-the-river hydroelectric dams.,HIGH,Classified into Parent Sector 'POWER' and Major Industry 'Regional Thermal & Hydro Generation' (Pit-Head Thermal Power Stations & Run-of-the-River Hydro Projects) based on primary economic business exposure: Development and long-term PPA-backed power generation from pit-head thermal stations and run-of-the-river hydroelectric dams.,ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
GROWWPSE,GROWWPSE,,CAPITAL MARKETS,SEC_CAPITAL_MARKETS,Exchange Traded Funds (ETF),IND_EXCHANGE_TRADED_FUNDS_ETF,"Passive Equity, Debt & Commodity Index Tracking ETFs",SUB_PASSIVE_EQUITY_DEBT_COMMODITY_INDEX_TRACKING_ETFS,"Passive exchange-traded fund tracking benchmark equities, sovereign debt, liquid debt or physical gold/silver.",HIGH,"Classified into Parent Sector 'CAPITAL MARKETS' and Major Industry 'Exchange Traded Funds (ETF)' (Passive Equity, Debt & Commodity Index Tracking ETFs) based on primary economic business exposure: Passive exchange-traded fund tracking benchmark equities, sovereign debt, liquid debt or physical gold/silver.",EXCHANGE_SECURITY_MASTER,2024-01-01,9999-12-31,2026-08-23,VERIFIED
GROWWPSUBK,GROWWPSUBK,,INDUSTRIAL MANUFACTURING,SEC_INDUSTRIAL_MANUFACTURING,Specialized Industrial Tools & Engineering Supplies,IND_SPECIALIZED_INDUSTRIAL_TOOLS_ENGINEERING_SUPPLIES,"Precision Machine Tools, Specialized Fasteners & Industrial Supplies",SUB_PRECISION_MACHINE_TOOLS_SPECIALIZED_FASTENERS_INDUSTRIAL_SUPPLIES,"Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",MEDIUM,"Classified into Parent Sector 'INDUSTRIAL MANUFACTURING' and Major Industry 'Specialized Industrial Tools & Engineering Supplies' (Precision Machine Tools, Specialized Fasteners & Industrial Supplies) based on primary economic business exposure: Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",BUSINESS_NAME_AND_SECTOR_EVALUATION,2024-01-01,9999-12-31,2026-08-23,VERIFIED
GROWWRAIL,GROWWRAIL,,RAILWAYS,SEC_RAILWAYS,"Railway EPC, Signaling & Infrastructure",IND_RAILWAY_EPC_SIGNALING_INFRASTRUCTURE,"Track Doubling, Overhead Electrification & Signal Modernization",SUB_TRACK_DOUBLING_OVERHEAD_ELECTRIFICATION_SIGNAL_MODERNIZATION,"Turnkey engineering and execution of new railway broad-gauge corridors, bridge viaducts and advanced optical signaling.",HIGH,"Classified into Parent Sector 'RAILWAYS' and Major Industry 'Railway EPC, Signaling & Infrastructure' (Track Doubling, Overhead Electrification & Signal Modernization) based on primary economic business exposure: Turnkey engineering and execution of new railway broad-gauge corridors, bridge viaducts and advanced optical signaling.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
GROWWRLTY,GROWWRLTY,,INDUSTRIAL MANUFACTURING,SEC_INDUSTRIAL_MANUFACTURING,Specialized Industrial Tools & Engineering Supplies,IND_SPECIALIZED_INDUSTRIAL_TOOLS_ENGINEERING_SUPPLIES,"Precision Machine Tools, Specialized Fasteners & Industrial Supplies",SUB_PRECISION_MACHINE_TOOLS_SPECIALIZED_FASTENERS_INDUSTRIAL_SUPPLIES,"Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",MEDIUM,"Classified into Parent Sector 'INDUSTRIAL MANUFACTURING' and Major Industry 'Specialized Industrial Tools & Engineering Supplies' (Precision Machine Tools, Specialized Fasteners & Industrial Supplies) based on primary economic business exposure: Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",BUSINESS_NAME_AND_SECTOR_EVALUATION,2024-01-01,9999-12-31,2026-08-23,VERIFIED
GROWWSC250,GROWWSC250,,CAPITAL MARKETS,SEC_CAPITAL_MARKETS,Exchange Traded Funds (ETF),IND_EXCHANGE_TRADED_FUNDS_ETF,"Passive Equity, Debt & Commodity Index Tracking ETFs",SUB_PASSIVE_EQUITY_DEBT_COMMODITY_INDEX_TRACKING_ETFS,"Passive exchange-traded fund tracking benchmark equities, sovereign debt, liquid debt or physical gold/silver.",HIGH,"Classified into Parent Sector 'CAPITAL MARKETS' and Major Industry 'Exchange Traded Funds (ETF)' (Passive Equity, Debt & Commodity Index Tracking ETFs) based on primary economic business exposure: Passive exchange-traded fund tracking benchmark equities, sovereign debt, liquid debt or physical gold/silver.",EXCHANGE_SECURITY_MASTER,2024-01-01,9999-12-31,2026-08-23,VERIFIED
GROWWSLVR,GROWWSLVR,,INDUSTRIAL MANUFACTURING,SEC_INDUSTRIAL_MANUFACTURING,Specialized Industrial Tools & Engineering Supplies,IND_SPECIALIZED_INDUSTRIAL_TOOLS_ENGINEERING_SUPPLIES,"Precision Machine Tools, Specialized Fasteners & Industrial Supplies",SUB_PRECISION_MACHINE_TOOLS_SPECIALIZED_FASTENERS_INDUSTRIAL_SUPPLIES,"Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",MEDIUM,"Classified into Parent Sector 'INDUSTRIAL MANUFACTURING' and Major Industry 'Specialized Industrial Tools & Engineering Supplies' (Precision Machine Tools, Specialized Fasteners & Industrial Supplies) based on primary economic business exposure: Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",BUSINESS_NAME_AND_SECTOR_EVALUATION,2024-01-01,9999-12-31,2026-08-23,VERIFIED
GSEC10ABSL,GSEC10ABSL,,INDUSTRIAL MANUFACTURING,SEC_INDUSTRIAL_MANUFACTURING,Specialized Industrial Tools & Engineering Supplies,IND_SPECIALIZED_INDUSTRIAL_TOOLS_ENGINEERING_SUPPLIES,"Precision Machine Tools, Specialized Fasteners & Industrial Supplies",SUB_PRECISION_MACHINE_TOOLS_SPECIALIZED_FASTENERS_INDUSTRIAL_SUPPLIES,"Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",MEDIUM,"Classified into Parent Sector 'INDUSTRIAL MANUFACTURING' and Major Industry 'Specialized Industrial Tools & Engineering Supplies' (Precision Machine Tools, Specialized Fasteners & Industrial Supplies) based on primary economic business exposure: Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",BUSINESS_NAME_AND_SECTOR_EVALUATION,2024-01-01,9999-12-31,2026-08-23,VERIFIED
GSEC10ADD,GSEC10ADD,,INDUSTRIAL MANUFACTURING,SEC_INDUSTRIAL_MANUFACTURING,Specialized Industrial Tools & Engineering Supplies,IND_SPECIALIZED_INDUSTRIAL_TOOLS_ENGINEERING_SUPPLIES,"Precision Machine Tools, Specialized Fasteners & Industrial Supplies",SUB_PRECISION_MACHINE_TOOLS_SPECIALIZED_FASTENERS_INDUSTRIAL_SUPPLIES,"Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",MEDIUM,"Classified into Parent Sector 'INDUSTRIAL MANUFACTURING' and Major Industry 'Specialized Industrial Tools & Engineering Supplies' (Precision Machine Tools, Specialized Fasteners & Industrial Supplies) based on primary economic business exposure: Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",BUSINESS_NAME_AND_SECTOR_EVALUATION,2024-01-01,9999-12-31,2026-08-23,VERIFIED
GSEC10IETF,GSEC10IETF,,CAPITAL MARKETS,SEC_CAPITAL_MARKETS,Exchange Traded Funds (ETF),IND_EXCHANGE_TRADED_FUNDS_ETF,"Passive Equity, Debt & Commodity Index Tracking ETFs",SUB_PASSIVE_EQUITY_DEBT_COMMODITY_INDEX_TRACKING_ETFS,"Passive exchange-traded fund tracking benchmark equities, sovereign debt, liquid debt or physical gold/silver.",HIGH,"Classified into Parent Sector 'CAPITAL MARKETS' and Major Industry 'Exchange Traded Funds (ETF)' (Passive Equity, Debt & Commodity Index Tracking ETFs) based on primary economic business exposure: Passive exchange-traded fund tracking benchmark equities, sovereign debt, liquid debt or physical gold/silver.",EXCHANGE_SECURITY_MASTER,2024-01-01,9999-12-31,2026-08-23,VERIFIED
GSEC10YEAR,GSEC10YEAR,,INDUSTRIAL MANUFACTURING,SEC_INDUSTRIAL_MANUFACTURING,Specialized Industrial Tools & Engineering Supplies,IND_SPECIALIZED_INDUSTRIAL_TOOLS_ENGINEERING_SUPPLIES,"Precision Machine Tools, Specialized Fasteners & Industrial Supplies",SUB_PRECISION_MACHINE_TOOLS_SPECIALIZED_FASTENERS_INDUSTRIAL_SUPPLIES,"Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",MEDIUM,"Classified into Parent Sector 'INDUSTRIAL MANUFACTURING' and Major Industry 'Specialized Industrial Tools & Engineering Supplies' (Precision Machine Tools, Specialized Fasteners & Industrial Supplies) based on primary economic business exposure: Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",BUSINESS_NAME_AND_SECTOR_EVALUATION,2024-01-01,9999-12-31,2026-08-23,VERIFIED
GSEC5IETF,GSEC5IETF,,CAPITAL MARKETS,SEC_CAPITAL_MARKETS,Exchange Traded Funds (ETF),IND_EXCHANGE_TRADED_FUNDS_ETF,"Passive Equity, Debt & Commodity Index Tracking ETFs",SUB_PASSIVE_EQUITY_DEBT_COMMODITY_INDEX_TRACKING_ETFS,"Passive exchange-traded fund tracking benchmark equities, sovereign debt, liquid debt or physical gold/silver.",HIGH,"Classified into Parent Sector 'CAPITAL MARKETS' and Major Industry 'Exchange Traded Funds (ETF)' (Passive Equity, Debt & Commodity Index Tracking ETFs) based on primary economic business exposure: Passive exchange-traded fund tracking benchmark equities, sovereign debt, liquid debt or physical gold/silver.",EXCHANGE_SECURITY_MASTER,2024-01-01,9999-12-31,2026-08-23,VERIFIED
GSMFOILS,GSMFOILS,,OIL & GAS,SEC_OIL_GAS,Petrochemical Intermediates & Solvents,IND_PETROCHEMICAL_INTERMEDIATES_SOLVENTS,"Purified Terephthalic Acid (PTA), Benzene & Specialty Solvents",SUB_PURIFIED_TEREPHTHALIC_ACID_PTA_BENZENE_SPECIALTY_SOLVENTS,"Chemical refining of petroleum fractions into aromatics, polymers and industrial chemical solvents.",HIGH,"Classified into Parent Sector 'OIL & GAS' and Major Industry 'Petrochemical Intermediates & Solvents' (Purified Terephthalic Acid (PTA), Benzene & Specialty Solvents) based on primary economic business exposure: Chemical refining of petroleum fractions into aromatics, polymers and industrial chemical solvents.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
GSTL,GSTL,,INDUSTRIAL MANUFACTURING,SEC_INDUSTRIAL_MANUFACTURING,Specialized Industrial Tools & Engineering Supplies,IND_SPECIALIZED_INDUSTRIAL_TOOLS_ENGINEERING_SUPPLIES,"Precision Machine Tools, Specialized Fasteners & Industrial Supplies",SUB_PRECISION_MACHINE_TOOLS_SPECIALIZED_FASTENERS_INDUSTRIAL_SUPPLIES,"Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",MEDIUM,"Classified into Parent Sector 'INDUSTRIAL MANUFACTURING' and Major Industry 'Specialized Industrial Tools & Engineering Supplies' (Precision Machine Tools, Specialized Fasteners & Industrial Supplies) based on primary economic business exposure: Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",BUSINESS_NAME_AND_SECTOR_EVALUATION,2024-01-01,9999-12-31,2026-08-23,VERIFIED
GURUNANAK,GURUNANAK,,INDUSTRIAL MANUFACTURING,SEC_INDUSTRIAL_MANUFACTURING,Specialized Industrial Tools & Engineering Supplies,IND_SPECIALIZED_INDUSTRIAL_TOOLS_ENGINEERING_SUPPLIES,"Precision Machine Tools, Specialized Fasteners & Industrial Supplies",SUB_PRECISION_MACHINE_TOOLS_SPECIALIZED_FASTENERS_INDUSTRIAL_SUPPLIES,"Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",MEDIUM,"Classified into Parent Sector 'INDUSTRIAL MANUFACTURING' and Major Industry 'Specialized Industrial Tools & Engineering Supplies' (Precision Machine Tools, Specialized Fasteners & Industrial Supplies) based on primary economic business exposure: Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",BUSINESS_NAME_AND_SECTOR_EVALUATION,2024-01-01,9999-12-31,2026-08-23,VERIFIED
HAPPY,HAPPY,,INDUSTRIAL MANUFACTURING,SEC_INDUSTRIAL_MANUFACTURING,Specialized Industrial Tools & Engineering Supplies,IND_SPECIALIZED_INDUSTRIAL_TOOLS_ENGINEERING_SUPPLIES,"Precision Machine Tools, Specialized Fasteners & Industrial Supplies",SUB_PRECISION_MACHINE_TOOLS_SPECIALIZED_FASTENERS_INDUSTRIAL_SUPPLIES,"Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",MEDIUM,"Classified into Parent Sector 'INDUSTRIAL MANUFACTURING' and Major Industry 'Specialized Industrial Tools & Engineering Supplies' (Precision Machine Tools, Specialized Fasteners & Industrial Supplies) based on primary economic business exposure: Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",BUSINESS_NAME_AND_SECTOR_EVALUATION,2024-01-01,9999-12-31,2026-08-23,VERIFIED
HDFCBSE500,HDFCBSE500,,CAPITAL MARKETS,SEC_CAPITAL_MARKETS,Wealth Management & Financial Advisory,IND_WEALTH_MANAGEMENT_FINANCIAL_ADVISORY,"High Net-Worth Wealth Advisory, Portfolio Management & Distribution",SUB_HIGH_NET_WORTH_WEALTH_ADVISORY_PORTFOLIO_MANAGEMENT_DISTRIBUTION,"Private wealth management advisory, family office asset planning and financial product distribution.",HIGH,"Classified into Parent Sector 'CAPITAL MARKETS' and Major Industry 'Wealth Management & Financial Advisory' (High Net-Worth Wealth Advisory, Portfolio Management & Distribution) based on primary economic business exposure: Private wealth management advisory, family office asset planning and financial product distribution.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
